,time,energy,jetsair,impingementair,ovenair,ductair,jetsductwork,backductwork,ovenback,ovenbackinsulation,ovenbackouter,food,ovenwalls,oveninsulation,ovenouter,ovendoor,outsideair,outsideairback
6250,625.0,0.0,261.422250928626,155.90732233033037,181.42809351282853,231.22037647878705,345.63076274178786,213.55120636147706,60.831692824213405,37.84695831848961,23.098305195017133,86.99224991010385,116.7739289694614,39.16892923866692,18.09064747396991,38.249565628056246,17,17
6251,625.1,0.0,249.9842703596304,150.27084609597063,180.52368142054013,216.14138074456395,345.4874129580744,213.5454611057952,60.82915970501307,37.84844858623774,23.09979054407262,87.00142682115597,116.78247332374178,39.17381602544174,18.090971589828825,38.252460621831005,17,17
6252,625.2,240.0,242.04030225863198,146.58000744500663,179.47809368112036,205.91862738025276,345.33328784972207,213.53336721912655,60.82345475354168,37.849938125088954,23.101275893623495,87.0098519422886,116.79084412201422,39.178702733969544,18.091295720144615,38.25533066127042,17,17
6253,625.3000000000001,240.0,413.8025873541635,144.02752918033167,178.35688039991106,198.74740434164346,345.1715853571229,213.51680392663485,60.81552083971292,37.85142636138386,23.102761243596262,87.01778445979471,116.79901459484836,39.18358934926101,18.091619864903635,38.258171887041726,17,17
6254,625.4000000000001,240.0,520.7519091055497,152.78756894368286,178.11966079393204,217.60093288665524,345.16891594607864,213.49695766512468,60.80595346771912,37.852912892277004,23.104246593859727,87.02537602631321,116.80697042783828,39.18847585401522,18.091944024091617,38.26098223292655,17,17
6255,625.5,240.0,563.1132861291542,163.95826628732078,178.61243689281213,244.53345260877063,345.26532326737276,213.4845269234068,60.800103553957115,37.85439742282148,23.105731944242052,87.03413309169531,116.81487955174987,39.193362229696675,18.092268197693386,38.26378587885796,17,17
6256,625.6,240.0,579.5992024789763,172.5899558850162,179.53084097054523,267.708160733432,345.40107783110886,213.4830072649243,60.799715052171734,37.85588062639215,23.10721729454184,87.04437651020021,116.8228806115444,39.19824847229097,18.09259238569291,38.266602791035666,17,17
6257,625.7,0.0,589.0776184436717,178.22570156877856,180.68499818481774,284.1925986086884,345.55230398117055,213.49106551566706,60.80411575840287,37.8573634916778,23.108702644625453,87.0557679829979,116.83105441655448,39.20313458977023,18.09291658807399,38.269444609566506,17,17
6258,625.8000000000001,0.0,298.5383282477035,181.8648496750232,181.97164990308534,295.23655377671537,345.71257730931666,213.50612847419916,60.81201415030017,37.858846885378284,23.110187994458784,87.06790840949333,116.83944569765197,39.20802059709132,18.093240804820823,38.272317780521576,17,17
6259,625.9000000000001,0.0,277.4284761113536,164.9306459433099,181.7750643653294,254.10578649710578,345.60375064211746,213.52608071515692,60.82234892471945,37.86033144018677,23.111673344095095,87.08053181780525,116.84807956516369,39.21290651307561,18.093565035918346,38.275225925318296,17,17
6260,626.0,0.0,261.0510574627665,155.74898505377962,181.12951937494756,230.7744671122294,345.47541614056547,213.52959000525624,60.82445146807089,37.861817596531296,23.11315869365137,87.09089854234952,116.85667427901382,39.217792358711904,18.093889281352347,38.278128474146854,17,17
6261,626.1,0.0,249.67173493865346,150.1383938691294,180.23402271421986,215.79704728098267,345.3318092843142,213.52356601143543,60.82178508198763,37.86330386426124,23.114644043288934,87.10004123248677,116.86514458640454,39.22267813062871,18.094213541109752,38.28101314819628,17,17
6262,626.2,240.0,241.76938980366947,146.46485219626618,179.19805325376848,205.63523980413515,345.17748537771865,213.51123752709685,60.81596906555916,37.864789380428135,23.116129393018923,87.1084355841823,116.87344304849773,39.227563818085,18.094537815177205,38.28387311252931,17,17
6263,626.3000000000001,240.0,413.467490309745,143.9250122838123,178.0867117361396,198.50363233251937,345.0156267677718,213.49446787177976,60.80793831296518,37.866273575398,23.11761474276568,87.11633963965943,116.88154302893372,39.23244940624039,18.09486210354089,38.286704527017946,17,17
6264,626.4000000000001,240.0,520.455367642692,152.68666202348055,177.85833131218055,217.35934991126044,345.01274585569297,213.47443508207243,60.79828411358267,37.86775604890619,23.11910009239614,87.12390443089504,116.8894302610068,39.23733487795437,18.095186406186315,38.28950533235678,17,17
6265,626.5,240.0,562.8772767773745,163.8617392097202,178.35935391150855,244.29677541052547,345.10898121979903,213.46182234401596,60.7923497220595,37.86923650782302,23.12058544173692,87.13263493894834,116.89727247893427,39.24222021485605,18.09551072309813,38.29229968021701,17,17
