,time,energy,time step
0,22.46795,0.43113199999656726,0.001
1,22.463916666666666,0.4323066666666667,0.005
2,22.459,0.43377333333333334,0.01
3,22.428333333333335,0.4461333333333333,0.05
4,22.418333333333337,0.46646666666666664,0.1
5,22.480000000000004,0.5690666666666666,0.2
6,1.5083333333333333,0.06,0.5
7,0.08333333333333333,0.0033333333333333335,1.0
